_id,keywords_en,keyword_hash,image_url,categories,tags
36013,tactile panel,4558e380,https://static.arasaac.org/pictograms/36013/36013_500.png,toy|educational material,leisure|sport|toy|education|educational material
36015,hummus|humus,1c1b7c1a,https://static.arasaac.org/pictograms/36015/36015_500.png,traditional dish,feeding|food|gastronomy|traditional dish
36017,skater,a765884f,https://static.arasaac.org/pictograms/36017/36017_500.png,athlete,leisure|sport|person
36019,scene|crime scene,257694ea,https://static.arasaac.org/pictograms/36019/36019_500.png,crime,law|crime
36021,stop,ef399b2d,https://static.arasaac.org/pictograms/36021/36021_500.png,verb|road safety,communication|language|verb|movement|traffic|road safety
36023,freeze,eb479605,https://static.arasaac.org/pictograms/36023/36023_500.png,verb|physics,communication|language|verb|physics
36025,donut|doughnut,afdd2e03,https://static.arasaac.org/pictograms/36025/36025_500.png,baking,feeding|food|ultra-processed food|dessert|baking
36027,condense,714d112b,https://static.arasaac.org/pictograms/36027/36027_500.png,verb|physics,communication|language|verb|physics
36029,roller skating rink track,abcefd0a,https://static.arasaac.org/pictograms/36029/36029_500.png,sports facility,leisure|sport|facility|sports facility|place
36031,dispenser,6f8df430,https://static.arasaac.org/pictograms/36031/36031_500.png,hygiene product|routine,object|hygiene product|hygiene|corporal hygiene|person|routine
36033,pray,9a58e260,https://static.arasaac.org/pictograms/36033/36033_500.png,verb|religious act|judaism,communication|language|verb|religion|event|judaism
36035,hang|hang up,e4a2e402,https://static.arasaac.org/pictograms/36035/36035_500.png,verb|decorative item,communication|language|verb|object|decorative item
36037,rabbi,b702d22b,https://static.arasaac.org/pictograms/36037/36037_500.png,religious person|judaism,religion|person|judaism
36039,barbecue|barbeque,7343730b,https://static.arasaac.org/pictograms/36039/36039_500.png,utensil,object|household|utensil|home
36041,sight|glance|look,c63b693e,https://static.arasaac.org/pictograms/36041/36041_500.png,senses,human body|physiology|human physiology|senses
36043,bishop's palace,34760893,https://static.arasaac.org/pictograms/36043/36043_500.png,religious place|christianity|signaling system,religion|place|christianity|communication|signaling system
36045,attack,fc7e987f,https://static.arasaac.org/pictograms/36045/36045_500.png,verb|animal behaviour,communication|language|verb|animal|animal behavior
36047,noisy,5f2bc8db,https://static.arasaac.org/pictograms/36047/36047_500.png,qualifying adjective|disruptive behavior,communication|language|adjective|qualifying adjective|psychology|disruptive behavior
36049,adapted library,91e04af0,https://static.arasaac.org/pictograms/36049/36049_500.png,educational space|library science,education|educational space|library science
36051,ask|question|inquire|query,126ae460,https://static.arasaac.org/pictograms/36051/36051_500.png,verb|human response,communication|language|verb|psychology|human response
36053,freezing,1648e1f2,https://static.arasaac.org/pictograms/36053/36053_500.png,physics|chemistry,physics|chemistry
36055,study,2cd1c6ec,https://static.arasaac.org/pictograms/36055/36055_500.png,educational task,education|educational task
36057,galleon,bbc4be81,https://static.arasaac.org/pictograms/36057/36057_500.png,water transport,movement|traffic|mode of transport|water transport
36059,condensation,c4d96932,https://static.arasaac.org/pictograms/36059/36059_500.png,physics|chemistry,physics|chemistry
36061,scrap,442166d8,https://static.arasaac.org/pictograms/36061/36061_500.png,recycling,environmental science|recycling
36063,water skiing,8a62b6e4,https://static.arasaac.org/pictograms/36063/36063_500.png,sport modality,leisure|sport|sport modality
36065,motorcycle workshop|motorcycle garage,1e01fcc0,https://static.arasaac.org/pictograms/36065/36065_500.png,industrial building|worksite|land transport|signaling system,place|building|industry|work|workplace|movement|traffic|mode of transport|land transport|communication|signaling system
36067,standard|banner,c85ccdc7,https://static.arasaac.org/pictograms/36067/36067_500.png,war,event|war
36069,monarchy,dc4d7bb5,https://static.arasaac.org/pictograms/36069/36069_500.png,leader,person|leader
36071,allergy,e13d519f,https://static.arasaac.org/pictograms/36071/36071_500.png,disease,health|medicine|disease
36073,raise|elevate|get up|lift,bd609842,https://static.arasaac.org/pictograms/36073/36073_500.png,usual verbs|core vocabulary-communication|object,communication|language|verb|usual verbs|core vocabulary|object
36075,actor,8e62561c,https://static.arasaac.org/pictograms/36075/36075_500.png,performing artist|professional artist|theater|core vocabulary-work|core vocabulary-knowledge,work|professional|artist|scenic art|visual art|theater|show|core vocabulary
36077,zip-line|zip line|zipline|sypline|zip wire,519fc1ec,https://static.arasaac.org/pictograms/36077/36077_500.png,playground,place|facility|recreational facility|leisure|outdoor activity|mountain|playground
36079,early stimulation center|early attention center,5239407c,https://static.arasaac.org/pictograms/36079/36079_500.png,educational building|educational_building|special education|signaling system,education|building|place|special education|communication|signaling system
36081,everybody|all|everyone,ccc315e1,https://static.arasaac.org/pictograms/36081/36081_500.png,indefinite adjective|indefinite pronoun|basic concepts,communication|language|adjective|indefinite adjective|pronoun|indefinite pronoun|object|mathematics|basic concepts
36083,post-box|letter box|mailbox,7bba9f58,https://static.arasaac.org/pictograms/36083/36083_500.png,street furniture|telecommunication|mass media,urban area|street furniture|work|tertiary sector|telecommunication|communication|mass media
36085,standard-bearer|standard bearer,86ee9eb8,https://static.arasaac.org/pictograms/36085/36085_500.png,war,event|war
36087,Ark of the Covenant,79df282d,https://static.arasaac.org/pictograms/36087/36087_500.png,religious object|christianity|judaism,religion|object|christianity|judaism
36089,office|business office,5aebe6e8,https://static.arasaac.org/pictograms/36089/36089_500.png,workplace|worksite|building room,place|workplace|work|building|room
36091,noisy,5f2bc8db,https://static.arasaac.org/pictograms/36091/36091_500.png,qualifying adjective|disruptive behavior,communication|language|adjective|qualifying adjective|psychology|disruptive behavior
36093,thanks|thank you,b4c4e0c2,https://static.arasaac.org/pictograms/36093/36093_500.png,polite set expression,communication|language|expression|polite set expression
36095,donut|doughnut,afdd2e03,https://static.arasaac.org/pictograms/36095/36095_500.png,baking,feeding|food|ultra-processed food|dessert|baking
36097,falafel|felafel,6926d536,https://static.arasaac.org/pictograms/36097/36097_500.png,traditional dish,feeding|food|gastronomy|traditional dish
36099,israeli couscous|ptitim,e28402bb,https://static.arasaac.org/pictograms/36099/36099_500.png,traditional dish,feeding|food|gastronomy|traditional dish
36101,swing,ce04e521,https://static.arasaac.org/pictograms/36101/36101_500.png,playground|street furniture|recreational facility,place|facility|recreational facility|leisure|playground|urban area|street furniture
36103,virtual reality headset|helmet,6084bf27,https://static.arasaac.org/pictograms/36103/36103_500.png,hardware,computing|hardware
36105,relay race|relay,cdeb6430,https://static.arasaac.org/pictograms/36105/36105_500.png,olympic games|sport modality|athletics,leisure|sport|event|sport event|olympic games|sport modality|athletics
36107,take away|walk away|move away|walk off,84077add,https://static.arasaac.org/pictograms/36107/36107_500.png,verb|basic concepts,communication|language|verb|mathematics|basic concepts
36109,rest|pause,db52ff6b,https://static.arasaac.org/pictograms/36109/36109_500.png,event|feeding,event|feeding
36111,cycle track|velodrome,7d7b19c7,https://static.arasaac.org/pictograms/36111/36111_500.png,sports facility|cycling,leisure|sport|facility|sports facility|place|cycling
36113,criminologist,6cf1089a,https://static.arasaac.org/pictograms/36113/36113_500.png,professional|security and defense|crime,work|professional|tertiary sector|defense|security|law|crime
36115,bass guitar|electric bass,0eb7ac58,https://static.arasaac.org/pictograms/36115/36115_500.png,musical instrument|string instrument|musical art,music|musical instrument|string instrument|show
36117,matzo|matzah,2279931d,https://static.arasaac.org/pictograms/36117/36117_500.png,traditional dish,feeding|food|gastronomy|traditional dish
36119,bat mitzvah|bath mitzvah|bas mitzvah,b6b2f2fa,https://static.arasaac.org/pictograms/36119/36119_500.png,religious event|religious act|judaism,event|religious event|religion|judaism
36121,bat mitzvah|bas mitzvah|bath mitzvah,b6b2f2fa,https://static.arasaac.org/pictograms/36121/36121_500.png,religious event|religious act|judaism,event|religious event|religion|judaism
36123,Brit milah|circumcision,5c8e2f42,https://static.arasaac.org/pictograms/36123/36123_500.png,religious event|religious act|judaism,event|religious event|religion|judaism
36125,Hanukkah|Channukkah|Channukah|Festival of Lights,f3b78c36,https://static.arasaac.org/pictograms/36125/36125_500.png,religious event|judaism,event|religious event|religion|judaism
36127,challah|hallah,f7de7908,https://static.arasaac.org/pictograms/36127/36127_500.png,baking|traditional dish,feeding|food|ultra-processed food|dessert|baking|gastronomy|traditional dish
36129,shofar|shophar,814e5a51,https://static.arasaac.org/pictograms/36129/36129_500.png,religious object|judaism,religion|object|judaism
36131,Pesach|Passover,0df9e604,https://static.arasaac.org/pictograms/36131/36131_500.png,religious event|judaism,event|religious event|religion|judaism
36133,Shabbat,2dfdb408,https://static.arasaac.org/pictograms/36133/36133_500.png,religious event|judaism,event|religious event|religion|judaism
36135,skater,a765884f,https://static.arasaac.org/pictograms/36135/36135_500.png,athlete,leisure|sport|person
36137,shout|call|vociferate,0590d833,https://static.arasaac.org/pictograms/36137/36137_500.png,verb|disruptive behavior,communication|language|verb|psychology|disruptive behavior
36139,canvas,fcc790c7,https://static.arasaac.org/pictograms/36139/36139_500.png,painting,visual art|painting
36141,angel|cherub,84cdeb14,https://static.arasaac.org/pictograms/36141/36141_500.png,religious character|christianity,religion|character|christianity
36143,deafness,1e481c06,https://static.arasaac.org/pictograms/36143/36143_500.png,special education,education|special education
36145,playpark|play area|playground,edb06551,https://static.arasaac.org/pictograms/36145/36145_500.png,playground,place|facility|recreational facility|leisure|playground
36147,ceramics|pottery,dd5e6843,https://static.arasaac.org/pictograms/36147/36147_500.png,decorative item|craftsmanship|categorization,object|decorative item|work|secondary sector|craftsmanship|categorization
36149,sneeze,f4456054,https://static.arasaac.org/pictograms/36149/36149_500.png,verb|symptom,communication|language|verb|health|medicine|symptom
36151,fortune-teller|fortuneteller|fortune teller|guess|predict|foretell,d1406b27,https://static.arasaac.org/pictograms/36151/36151_500.png,movie character|tale character|verb,character|movie character|cinema|book character|tale character|literature|communication|language|verb
36153,melon,3a2cf274,https://static.arasaac.org/pictograms/36153/36153_500.png,fruit,feeding|food|plant-based food|fruit
36155,burn|combust,f73f857d,https://static.arasaac.org/pictograms/36155/36155_500.png,verb,communication|language|verb
36157,evaporation|vaporization|vaporisation,090ebade,https://static.arasaac.org/pictograms/36157/36157_500.png,physics|chemistry,physics|chemistry
36159,ask|question|inquire|query,126ae460,https://static.arasaac.org/pictograms/36159/36159_500.png,verb|human response,communication|language|verb|psychology|human response
